% Model,Tutorial_final_sweep_part3_solved.mph
% Version,COMSOL 6.0.0.405
% Date,"Sep 12 2022, 15:04"
% Table,"Table 1 - Pol, SM_only"
% L_junc (nH),Eigenfrequency (GHz),zz (1),yz (1),xz (1)
9.063,6.457650271080182+0.001646478579046195i,9.91027971977358E-4,0.996107791026675,2.716624347685937E-4
9.063,6.457779126842336+1.1862550153488219E-7i,0.04336981632996496,0.9437866198201595,0.011419199353282821
9.063,6.457947936369133+1.932345674388051E-6i,0.3309502135145852,0.0353306503993648,0.6300898809382065
9.063,6.458021182958415+4.545924304270435E-6i,0.3070186592107465,0.012002931086722266,0.6778108025130745
9.063,6.458100435530689+1.0328931567607224E-5i,0.1764975876258372,0.013903652907844918,0.8046006017042454
9.063,6.458277084652746+5.384705057523576E-6i,0.07715460956531986,0.1404642374049323,0.6911649608524097
9.063,6.45829317796162+2.3825257219846777E-5i,0.14435275473660314,0.02467485609762833,0.8135529919170633
9.063,6.458487885123824+1.4750418509557883E-5i,0.1810288903451861,0.007915654101487181,0.8039441064144672
9.063,6.4585902124932515+5.305015199312949E-6i,0.4394706613151173,0.13444694348439923,0.39947426806365627
9.063,6.458690303173758+2.763376556231512E-6i,0.7469470914965329,0.0643999040136538,0.17560437539095122
9.063,6.458695402698611+0.001555659866941074i,9.736266837239762E-4,0.9960805779150356,2.2731952515616332E-4
9.063,6.459182047781646+6.51884433311097E-6i,0.3868936303113301,0.2641512922456067,0.2855010556156039
9.063,6.459443984442598+4.066384200031379E-6i,0.23171613070972039,0.1528095672433039,0.5043543547035446
9.063,6.459522319089186+8.069791010561562E-7i,0.13419563585032596,0.028346558382321113,0.8253782853296743
9.063,6.459634383614952+0.001794865491490547i,0.002294935470839242,0.9925118485456464,9.98042740108671E-4
9.063,6.459691009000782+1.516011157181053E-6i,0.4972360905394605,0.03769634456111867,0.4486951962593258
9.063,6.4597316903133155+0.0015237615450380312i,9.529408250022279E-4,0.9956564026935507,2.818396289880601E-4
9.063,6.459796497765193+1.439527900968544E-6i,0.4797121066636181,0.01985238117951189,0.4870182553178384
9.063,6.459869498036239+2.9509101691293673E-7i,0.007015415895718491,0.9807775586272421,0.010428221089133487
9.063,6.459904992043347+8.032069069389085E-6i,0.03932189911148295,0.021427431055595993,0.931560717702736
9.063,6.460042117617614+4.1374745720123695E-6i,0.11580107944729186,0.023716819616280565,0.848007078835906
9.063,6.4602523632760676+1.5773699970581944E-6i,0.10667589767152218,0.07570160275001737,0.7506808230802547
9.063,6.460403358868675+8.644305753688534E-6i,0.05007062158403215,0.02871661836461148,0.9022142992308703
9.063,6.460710519486128+0.001525289669179321i,0.0019290921518989878,0.9903215360458506,0.0028355848708413217
9.063,6.461218299173832+1.3381429091571348E-6i,0.7294420547908015,0.0450850336843195,0.21665913733517014
9.063,6.461262583551389+1.7107059216810873E-6i,0.3670837872980377,0.3335815732811632,0.2549974656614
9.065,6.441504759426455+1.252956623718535E-5i,0.01408316919124803,0.9582226986339186,0.01728298616026513
9.065,6.441548662304907+6.49994440191145E-6i,0.05690204783612429,0.8433410518461609,0.06574702951423361
9.065,6.441727597288188+0.002040279738586896i,0.009545791528728451,2.673652780936534E-4,0.975987748898512
9.065,6.4418078169926085+2.9664059146184596E-6i,0.2194826326387184,0.41038993833814447,0.300878988275625
9.065,6.441934622164925+1.1994108878674401E-5i,0.045173881924946785,0.8718104380852846,0.06438198577842584
9.065,6.441936455855855+7.504448228476951E-4i,0.9915393749428397,0.0034825380104979275,0.0039911109509444005
9.065,6.442098275397062+3.8134889091255806E-6i,0.22932174167634986,0.4166396337318395,0.30142872209403476
9.065,6.442256218123161+6.839094959566702E-7i,0.011064186110733714,0.022594210922245474,0.9569191115303798
9.065,6.442363414054598+2.7015463130903103E-6i,0.09519371890774897,0.7581755386428357,0.11925099769391417
9.065,6.442626684197639+1.2975193040015737E-5i,0.013030198498781419,0.958771898610134,0.015076098427989498
9.065,6.442638006815062+5.6774483593160405E-6i,0.009079288050330174,0.9662074445755766,0.008494297674246958
9.065,6.442986235691623+7.679189394855702E-4i,0.9896752975823879,0.004214509122783926,0.005077700274020285
9.065,6.44305768650067+0.002183276222355341i,0.009414175149866413,3.5240809219937017E-4,0.9764734710139217
9.065,6.443196495385799+8.309174889735272E-4i,0.9864225144756051,0.009033531605038133,0.0035699215834792356
9.065,6.44326470677355+2.1280913690714386E-5i,0.013077972130336015,0.9661686663174484,0.010494236158546968
9.065,6.4435537180566405+6.478381364776343E-8i,0.010485931380385536,0.0053393112199965325,0.981545262488359
9.065,6.443566001619954+2.0398473003462947E-7i,0.28784311930524925,0.3066048041588387,0.28038970793944645
9.065,6.443678220699288+7.714189451366693E-5i,0.0025910442657569605,0.9902200514357306,0.002387101725359992
9.065,6.443774375302245+2.3403532815191705E-6i,0.010744812466952079,0.007217907065743687,0.9733601860226083
9.065,6.443855795270288+8.012039742404465E-4i,0.9897341043471648,0.003980452006762952,0.005393056686608797
9.065,6.443981696569296+5.0936979278910785E-6i,0.03159702654095975,0.04984401805772859,0.8685058739768963
9.065,6.444118564574668+8.237915792775114E-6i,0.12793663068161631,0.06305649718484693,0.7751793834695649
9.065,6.444213323529389+3.6773407582343746E-6i,0.38931838046216394,0.13548145193971242,0.42300130449409307
9.065,6.444242153674003+7.869121174233293E-4i,0.9904887437915441,0.003573061967019984,0.005032539414492831
9.065,6.44452029232284+2.4946709547154865E-6i,0.0061158667378722695,0.9598393664351557,0.014616694828760228
9.065,6.444747707892496+0.0030106992736819794i,0.9811269864629669,0.012103733509866862,0.005371942308120977
9.065,6.444768087062722-8.156888417171947E-7i,0.9644397024613001,5.933618914711075E-4,0.03348923307502662
9.065,6.445147045035484+3.0328135414465463E-5i,0.03587637072956468,0.01744736756999764,0.9345791399824932
9.065,6.44544575160172+0.001009203056397574i,0.9905368401425863,0.0025894096375275975,0.005900199897293349
9.065,6.445458074032891+9.74354623101758E-4i,0.9890929166225273,0.0026029304827083237,0.007334146742496587
9.065,6.445461591264328-4.6526048941344644E-8i,0.366007139139329,0.2402008030518021,0.3309320545998805
9.065,6.445546501401412+4.538699339637591E-5i,0.025723789815197916,0.9159071375772047,0.032809612348419094
9.065,6.445574980954467+2.0085160112818075E-4i,0.005910561138989816,0.9821269063214633,0.004917324487866385
9.065,6.446020126228036+6.359341481432231E-6i,0.04107443058461429,0.6438200965339129,0.24820656543490516
9.065,6.446028004462079+0.006885014192927285i,0.014202526082393396,2.2348114681901046E-4,0.9833618293847619
9.065,6.4460545463292975+2.009621844529231E-6i,0.041184940382173664,0.21102704048498785,0.7248379965142786
9.065,6.446247327595832+3.6451150781796696E-6i,0.10978515749024724,0.746545223010183,0.07576407817260317
9.065,6.446795095280399+1.1891220735258133E-5i,0.014513089239353306,0.006331764335326396,0.9712137781164553
9.065,6.446816897928366+0.00479665996459111i,0.010170552153551811,3.5258944092841015E-4,0.9876566364744584
9.065,6.446925741107518+3.9333136354825635E-5i,0.0453449544846847,0.013132611396879348,0.9309562672730304
9.065,6.446980388092706+0.0066542136710275816i,0.010910794295504563,1.3135765883326236E-4,0.9866600353063852
9.065,6.447133646984714+1.2348870885830415E-5i,0.0020311973422061104,0.9903294168333944,5.239768155286939E-4
9.065,6.447291986818413+2.0473144395662668E-7i,0.029703376479781007,0.0011432255847397502,0.9679635022883915
9.065,6.447592323303459+6.179941561361991E-8i,0.8817174445806846,5.250587156230434E-4,0.11616779278142986
9.065,6.447958462959409+3.6581893400767423E-6i,0.01145521716490546,0.004921676684269478,0.9752910979500677
9.065,6.44818219711421+2.3018462899389222E-5i,0.24707603417407464,0.22841602680410675,0.47757401149055145
9.065,6.448217854085228+4.3557914752086283E-4i,0.010580623789497432,0.9637672152769607,0.01575087227755819
9.065,6.4483536373604755+0.0067228596910932316i,0.05806568011023647,5.641096087270731E-4,0.9383517721745079
9.065,6.448564562156054+2.4488065586451634E-6i,0.10887022033619219,0.0013343180330020598,0.8876870249791815
9.065,6.448688092524075+1.1828473422955856E-5i,0.0019517162143243441,0.9882749844682993,0.0016587445519368335
9.065,6.448771072383658+2.861789462563122E-6i,0.11922509614246238,0.08801980457644833,0.7283612292817334
9.065,6.4488095144853235+0.004379296597064042i,0.39890329206870145,0.003964387277661301,0.5948915355392096
9.065,6.448971327659682+0.002986700621440386i,0.013497614212334775,4.7491212571346207E-4,0.9834255432584235
9.065,6.449230428061563+0.003977864094091023i,0.7426923280653541,0.007176012629321994,0.24833116742120415
9.065,6.449316439178276+7.7912156363414E-6i,0.07444325282313768,0.6731247762599339,0.20017002723462665
9.065,6.449468050063017+3.3059272040135584E-6i,0.8946427289249093,0.0073545410445315625,0.09606868583945362
9.065,6.449627506366805+3.487886857990156E-6i,0.06181257683789366,0.05553965130958609,0.81538476016342
9.065,6.449706934095186+0.0039048249356736816i,0.32354175523464057,0.0036067221204022356,0.6702902780756113
9.065,6.449748925050223+4.565679154159476E-6i,0.2345292143723567,0.0053355907301181026,0.7551478910986053
9.065,6.449759573933375+3.6228151897943015E-5i,0.07335377537195127,0.08820100388372668,0.7926477167419846
9.065,6.449850636791008+1.3989745443996655E-5i,0.31232668269764297,0.21799856363844924,0.4158202773500213
9.065,6.449965613031934+3.9953299861611624E-5i,0.3858959437060531,0.028440108974517375,0.5704283756232461
9.065,6.450125753436717+9.542676673400997E-5i,0.3198674857523069,0.018484926404018588,0.6487221218579885
9.065,6.450200609156744+7.59430234868657E-6i,0.44793758124677296,0.10415990897155647,0.4096942875042495
9.065,6.45025773661978+4.023805065453296E-6i,0.5769305343564656,0.03377912925534046,0.3764243288363672
9.065,6.450431643168772+6.833481113214955E-4i,0.009365803381759288,0.9661275524578287,0.012125399110851481
9.065,6.450660911824418+1.858339408316791E-5i,0.8193257372796844,0.002923146962674329,0.17500275620018563
9.065,6.450860177867959+0.001309785253248386i,0.0317097273193965,9.166443447442469E-4,0.9615849927800728
9.065,6.451040530747922+1.871023705972712E-4i,0.1944885830303719,0.012981169678381919,0.7824641763001552
9.065,6.451119646895601+0.0038804247706852313i,0.07886633352477425,5.191392030751837E-4,0.9165062382645532
9.065,6.451295282759362+0.0015253148336507444i,0.015749258079175252,0.0019801584950228384,0.9761812238175009
9.065,6.451515993977512+0.0028157683243586547i,0.031686094394820896,8.709202835157913E-4,0.9618728014137052
9.065,6.451708823516291+1.1854902787614794E-4i,0.0944394889476655,0.016451814037422567,0.8800679442299713
9.065,6.451854461519557+0.001213603894247843i,6.573226909670572E-4,0.9919889422414752,0.003424227768245659
9.065,6.451884598326678+2.6186144267242192E-5i,0.22679522483266887,0.3327324912426621,0.3767363446824725
9.065,6.452044613549503+2.747090116473447E-6i,0.042957504549511104,0.8975801114941407,0.03156485368243309
9.065,6.452194428477492+1.3819189609854968E-5i,0.07713161717039972,0.007640129166379656,0.9109518592247061
9.065,6.4522234108722865+2.7696262146326335E-4i,0.06390427693873273,0.8163278536655257,0.08427100826873497
9.065,6.452365037275643+0.005213490165584474i,0.7087371334625345,0.004781330875721165,0.28457363136758224
9.065,6.452442726166763+1.8683535701271534E-5i,0.1133655772117748,0.2045866137082136,0.588308741471332
9.065,6.452466693929018+8.282103746902255E-5i,0.0647892444380046,0.14115985990724017,0.7726487073670957
9.065,6.4526376911001835+6.736183219273601E-5i,0.08172234121753237,0.26310270753877,0.6096570927230388
9.065,6.452717534789989+2.389255950698703E-5i,0.06939774333003328,0.24135822528786394,0.6366877439753016
9.065,6.452921725468867+8.61781533915955E-6i,0.6714181773490058,0.005297351809863684,0.3194055155988983
9.065,6.452973698505807+1.5747825018631354E-5i,0.11926394417218922,0.03168602297359356,0.8325954190014074
9.065,6.45333495504662+3.122186172588714E-5i,0.19288890662932137,0.04408114236346952,0.7500428858621523
9.065,6.453511641975929+0.0011198326374443615i,0.020508226620996935,0.9510260852367626,0.01492094583992442
9.065,6.453600058031305+3.9176563220811493E-5i,0.2590486858727409,0.07110132189888656,0.6552860602892827
9.065,6.453767019439239+8.06727946609867E-5i,0.24192096159802826,0.13433434659059967,0.5995325212886256
9.065,6.453850370923637+0.0012976675657582729i,7.639506764858299E-4,0.9944271624285776,4.320628158248584E-4
9.065,6.453857749945408+3.1723746852887297E-6i,0.9094940597168477,0.008578468850597272,0.07900158091709834
9.065,6.45403282755325+6.574067636763272E-5i,0.2718250067416184,0.4496635004703321,0.21958834824514406
9.065,6.454441385297653+2.0401948844839735E-5i,0.3149246594173706,0.3394160096150127,0.28931057900706925
9.065,6.454511875894667+0.005550783699395543i,0.0367012281446017,3.388083198239852E-4,0.9612638611889306
9.065,6.454626124325943+1.0562745197897008E-4i,0.06956378717846841,0.01639361988530851,0.9030341447197227
9.065,6.454632550580514+0.0014504344742163782i,0.009362819661134374,0.9711149168617,0.008145958383590442
9.065,6.454726909791587+0.006369267437759519i,0.8265708520974872,0.00523609990899776,0.16666167407739477
9.065,6.454909717868107+1.0305380374966245E-4i,0.004528497189249831,0.0052078433225428815,0.9852103707825209
9.065,6.4551215068836685+0.005702564109854876i,0.7742279538751414,0.004952057375107621,0.21909633943904763
9.065,6.455246273596051+2.5587272391980192E-5i,0.28465310105353103,0.01966983478672376,0.6882742559752618
9.065,6.455402250868911+1.9256699531335398E-5i,0.6422156710866989,0.006587350519964065,0.34636707457923815
9.065,6.455570503320858+3.322310733241074E-5i,0.2322629626070567,0.016454859831945036,0.7436170378391391
9.065,6.45557916489429+0.008434403248231737i,0.0304405932372383,4.4761496848542016E-4,0.9658764530048719
9.065,6.45559734814596+0.005869049490237472i,0.8185663043758749,0.003518924262459363,0.1762218330612138
9.065,6.455620945376349+0.0018684105312334683i,0.0018930496314896513,0.9959622437501112,2.2220826319240106E-4
9.065,6.455675254281971+2.2570832482118856E-5i,0.3502136097140239,0.009132747038802801,0.6355164067402637
9.065,6.455837870652865+0.00130251911239332i,0.0018325675789162136,0.9947772818115403,8.80071656359776E-4
9.065,6.455922500411928+6.475605901318218E-6i,0.5051784727052132,0.04982982261484745,0.44158640777336394
9.065,6.455940635920893+5.0780097777337386E-5i,0.10826309244314498,0.03570384037469044,0.8463570137230103
9.065,6.45600601657035+0.0018414720248942748i,0.0020501762052651906,0.9925013567045194,9.186687841382718E-4
9.065,6.456038067345706+2.368378938006684E-7i,0.0414922706440834,0.9421302719557799,0.015324135335953068
9.065,6.456059377598164+0.0063072212045115275i,0.06745446238269495,6.777880028098272E-4,0.9295265536617903
9.065,6.456248967494645+0.00149138605479785i,0.009506087498700647,0.9670812325807108,0.011232226588266508
9.065,6.456349438109086+1.231348460950333E-6i,0.8571996923947213,0.0050344491636874706,0.1354031441504485
9.065,6.456494903859474+3.057723841920528E-5i,0.15266083020217472,0.11165165542866227,0.7163919699224228
9.065,6.4566011018831535+2.338877077651592E-5i,0.2024024914967529,0.4113893506683684,0.35471236301415954
9.065,6.456638468657354+0.0017020760157972668i,0.001097148532160708,0.9960089065382034,5.168074293589071E-4
9.065,6.456743995910774+3.9166612938087314E-5i,0.07688396713830055,0.18593556770646855,0.7182163692199188
9.065,6.456818008722255+0.005265169498164335i,0.004987378950189808,2.071430416680316E-4,0.9922571347398557
9.065,6.45681923744142+2.9809556830602606E-4i,0.042866939816502525,0.7328873774467314,0.1992361352058822
9.065,6.456892638501276+3.3486004725623473E-6i,0.027155881096188886,0.10037045612849517,0.8627472784148216
9.065,6.457231787286344+1.8691307783849264E-5i,0.02487858371655981,0.0624053119632623,0.8999937981989968
9.065,6.457423067003058+0.0020273887249363954i,0.001733921150864405,0.9937362700794986,5.21973851174798E-4
9.065,6.457588797662778+5.156115831522975E-5i,0.09893402811085307,0.07568098136190934,0.8122288981328121
9.065,6.457651827997147+0.0016470155036580507i,9.859742292628471E-4,0.996112600361616,2.714317279220442E-4
9.065,6.457779182865192+3.444411966869722E-7i,0.043151161123498274,0.9438584408871366,0.01157172395433443
9.065,6.457948145780858+1.5988111763329726E-6i,0.32600997252790975,0.03493674326787628,0.6354176364364725
9.065,6.458021236450125+4.543472352570566E-6i,0.3081576015233022,0.01206770898093004,0.6766135633701977
9.065,6.458100103533575+9.987857060409958E-6i,0.17526680769535216,0.013951463104084395,0.8057756190387054
